date,month,vendor,pickup_time,dropoff_time,duration,passengers,distance,start_long,start_lat,end_long,end_lat,payment_type,fare,surcharge,tip,tolls,total
2009-01-01,2009-01,CMT,2009-01-01D00:06:59.000000000,2009-01-01D00:10:13.000000000,0D00:03:14.000000000,1,0.7,-73.98074,40.78251,-73.98246,40.77211,CASH,5,0,0,0,5
2009-01-01,2009-01,CMT,2009-01-01D00:07:00.000000000,2009-01-01D00:14:34.000000000,0D00:07:34.000000000,1,2.1,-73.97368,40.7605,-73.95024,40.77298,CASH,7.8,0,0,0,7.8
2009-01-01,2009-01,CMT,2009-01-01D00:07:00.000000000,2009-01-01D00:14:18.000000000,0D00:07:18.000000000,1,3.8,-73.98854,40.69846,-73.98854,40.69846,CASH,11,0,0,0,11
2009-01-01,2009-01,CMT,2009-01-01D00:07:00.000000000,2009-01-01D00:17:48.000000000,0D00:10:48.000000000,1,3.1,-73.95414,40.77461,-73.92331,40.80601,CASH,10.2,0,0,0,10.2
2009-01-01,2009-01,CMT,2009-01-01D00:07:00.000000000,2009-01-01D00:12:40.000000000,0D00:05:40.000000000,2,1.9,-73.97298,40.76447,-73.97433,40.744,CASH,7,0,0,0,7
2009-01-01,2009-01,CMT,2009-01-01D00:07:00.000000000,2009-01-01D00:24:12.000000000,0D00:17:12.000000000,1,6.7,-74.0017,40.72794,-73.96355,40.79841,CASH,18.6,0,0,0,18.6
2009-01-01,2009-01,CMT,2009-01-01D00:07:01.000000000,2009-01-01D00:14:46.000000000,0D00:07:45.000000000,1,2.2,-73.97299,40.76018,-73.97682,40.73515,CASH,8.2,0,0,0,8.2
2009-01-01,2009-01,CMT,2009-01-01D00:07:02.000000000,2009-01-01D00:11:27.000000000,0D00:04:25.000000000,1,1,-74.00181,40.73256,-74.00613,40.72345,CASH,5.4,0,0,0,5.4
2009-01-01,2009-01,CMT,2009-01-01D00:07:02.000000000,2009-01-01D00:17:35.000000000,0D00:10:33.000000000,1,1.3,-73.98021,40.75962,-73.97796,40.74977,CASH,7.4,0,0,0,7.4
2009-01-01,2009-01,CMT,2009-01-01D00:07:02.000000000,2009-01-01D00:17:24.000000000,0D00:10:22.000000000,4,1.5,-73.98283,40.77213,-73.97346,40.75822,CASH,7.8,0,0,0,7.8
2009-01-01,2009-01,CMT,2009-01-01D00:07:03.000000000,2009-01-01D00:14:04.000000000,0D00:07:01.000000000,3,1.1,-73.98159,40.76601,-73.97159,40.756,CASH,6.6,0,0,0,6.6
2009-01-01,2009-01,CMT,2009-01-01D00:07:05.000000000,2009-01-01D00:23:25.000000000,0D00:16:20.000000000,4,3.8,-73.97998,40.7225,-73.99403,40.7574,CASH,12.6,0,0,0,12.6
2009-01-01,2009-01,CMT,2009-01-01D00:07:05.000000000,2009-01-01D00:21:50.000000000,0D00:14:45.000000000,1,3.2,-74.00529,40.72768,-73.97984,40.74326,CASH,11.4,0,0,0,11.4
2009-01-01,2009-01,CMT,2009-01-01D00:07:06.000000000,2009-01-01D00:12:52.000000000,0D00:05:46.000000000,1,1.6,-73.96888,40.79881,-73.98353,40.77939,CASH,7,0,0,0,7
2009-01-01,2009-01,CMT,2009-01-01D00:07:06.000000000,2009-01-01D00:08:03.000000000,0D00:00:57.000000000,1,0.5,-73.99241,40.76003,-73.99174,40.75961,CREDIT,20,0,3,0,23
2009-01-01,2009-01,CMT,2009-01-01D00:07:06.000000000,2009-01-01D00:11:23.000000000,0D00:04:17.000000000,2,0.8,-73.99268,40.75828,-74.0001,40.74842,CASH,5,0,0,0,5
2009-01-01,2009-01,CMT,2009-01-01D00:07:06.000000000,2009-01-01D00:23:07.000000000,0D00:16:01.000000000,1,8.2,-73.99333,40.73319,-73.89329,40.75089,CASH,20.6,0,0,0,20.6
2009-01-01,2009-01,CMT,2009-01-01D00:07:07.000000000,2009-01-01D00:23:11.000000000,0D00:16:04.000000000,1,2.5,-73.98238,40.7676,-73.9521,40.77136,CASH,11,0,0,0,11
2009-01-01,2009-01,CMT,2009-01-01D00:07:07.000000000,2009-01-01D00:08:34.000000000,0D00:01:27.000000000,2,0.4,-73.99177,40.72618,-73.98746,40.73012,CASH,3.8,0,0,0,3.8
2009-01-01,2009-01,CMT,2009-01-01D00:07:07.000000000,2009-01-01D00:25:14.000000000,0D00:18:07.000000000,3,4.9,-74.00241,40.74507,-73.95347,40.78509,CREDIT,15,0,15,0,30
2009-01-01,2009-01,CMT,2009-01-01D00:07:07.000000000,2009-01-01D00:25:55.000000000,0D00:18:48.000000000,4,0.9,-73.97906,40.75946,-73.98346,40.74961,CASH,10.6,0,0,0,10.6
2009-01-01,2009-01,CMT,2009-01-01D00:07:07.000000000,2009-01-01D00:43:44.000000000,0D00:36:37.000000000,1,4.3,-73.99151,40.75035,-73.94902,40.78508,CASH,21,0,0,0,21
2009-01-01,2009-01,CMT,2009-01-01D00:07:07.000000000,2009-01-01D00:11:04.000000000,0D00:03:57.000000000,1,0,-73.95458,40.76707,-73.95458,40.76707,CASH,4.2,0,0,0,4.2
2009-01-01,2009-01,CMT,2009-01-01D00:07:08.000000000,2009-01-01D00:15:49.000000000,0D00:08:41.000000000,1,2.1,-73.98954,40.74207,-73.96954,40.76093,CASH,8.2,0,0,0,8.2
2009-01-01,2009-01,CMT,2009-01-01D00:07:09.000000000,2009-01-01D00:11:17.000000000,0D00:04:08.000000000,1,0.7,-73.98733,40.72447,-73.97608,40.72365,CASH,5,0,0,0,5
2009-01-01,2009-01,CMT,2009-01-01D00:07:09.000000000,2009-01-01D00:14:20.000000000,0D00:07:11.000000000,2,2.2,-73.98773,40.77933,-73.96719,40.80196,CASH,7.8,0,0,0,7.8
2009-01-01,2009-01,CMT,2009-01-01D00:07:10.000000000,2009-01-01D00:14:31.000000000,0D00:07:21.000000000,1,2.4,-73.99059,40.74039,-74.01019,40.72,CREDIT,8.2,0,1.2,0,9.4
2009-01-01,2009-01,CMT,2009-01-01D00:07:10.000000000,2009-01-01D00:18:54.000000000,0D00:11:44.000000000,1,1,-74.00648,40.73967,-74.00013,40.73043,CASH,7.8,0,0,0,7.8
2009-01-01,2009-01,CMT,2009-01-01D00:07:10.000000000,2009-01-01D00:39:04.000000000,0D00:31:54.000000000,1,18.8,-73.99477,40.72061,-73.93177,40.60001,CASH,42.6,0,0,0,42.6
2009-01-01,2009-01,CMT,2009-01-01D00:07:10.000000000,2009-01-01D00:17:10.000000000,0D00:10:00.000000000,2,1.8,-73.97287,40.76452,-73.97721,40.74448,CASH,7.8,0,0,0,7.8
2009-01-01,2009-01,CMT,2009-01-01D00:07:11.000000000,2009-01-01D00:20:15.000000000,0D00:13:04.000000000,1,3.3,-73.98037,40.75424,-73.99337,40.71384,CREDIT,11.4,0,0,0,11.4
2009-01-01,2009-01,CMT,2009-01-01D00:07:11.000000000,2009-01-01D00:13:30.000000000,0D00:06:19.000000000,2,0.5,-73.98308,40.73836,-73.98337,40.74412,CASH,5.4,0,0,0,5.4
2009-01-01,2009-01,DDS,2009-01-01D00:07:12.000000000,2009-01-01D00:25:33.000000000,0D00:18:21.000000000,2,6.8,-73.98038,40.75477,-74.01608,40.71509,CASH,17.7,0.5,0,0,18.2
2009-01-01,2009-01,CMT,2009-01-01D00:07:12.000000000,2009-01-01D00:20:25.000000000,0D00:13:13.000000000,3,2.9,-73.97631,40.77536,-73.95325,40.78091,CASH,11,0,0,0,11
2009-01-01,2009-01,DDS,2009-01-01D00:07:12.000000000,2009-01-01D00:19:16.000000000,0D00:12:04.000000000,1,3.4,-74.00781,40.71542,-73.98801,40.72381,CASH,10.5,0.5,0,0,11
2009-01-01,2009-01,CMT,2009-01-01D00:07:12.000000000,2009-01-01D00:08:34.000000000,0D00:01:22.000000000,2,0.4,-73.9801,40.78382,-73.98291,40.78014,CASH,3.8,0,0,0,3.8
2009-01-01,2009-01,CMT,2009-01-01D00:07:13.000000000,2009-01-01D00:13:59.000000000,0D00:06:46.000000000,2,1.6,-74.00533,40.7287,-74.00693,40.70845,CASH,7,0,0,0,7
2009-01-01,2009-01,CMT,2009-01-01D00:07:14.000000000,2009-01-01D00:11:47.000000000,0D00:04:33.000000000,1,1.3,-73.99293,40.7406,-73.99515,40.72807,CASH,5.8,0,0,0,5.8
2009-01-01,2009-01,CMT,2009-01-01D00:07:15.000000000,2009-01-01D00:24:24.000000000,0D00:17:09.000000000,2,2.1,-73.98515,40.74187,-73.99205,40.75961,CASH,11,0,0,0,11
2009-01-01,2009-01,CMT,2009-01-01D00:07:15.000000000,2009-01-01D00:10:23.000000000,0D00:03:08.000000000,1,0.8,-73.97517,40.75107,-73.98118,40.74207,CASH,4.6,0,0,0,4.6
2009-01-01,2009-01,CMT,2009-01-01D00:07:15.000000000,2009-01-01D00:12:19.000000000,0D00:05:04.000000000,1,1.1,-73.98757,40.73285,-73.99924,40.72779,CASH,5.8,0,0,0,5.8
2009-01-01,2009-01,CMT,2009-01-01D00:07:15.000000000,2009-01-01D00:31:42.000000000,0D00:24:27.000000000,1,18.6,-73.78186,40.64479,-73.98429,40.7251,CREDIT,45,0,6.75,0,51.75
2009-01-01,2009-01,CMT,2009-01-01D00:07:15.000000000,2009-01-01D00:25:40.000000000,0D00:18:25.000000000,1,5.7,-73.98205,40.75047,-73.89781,40.73752,CASH,16.6,0,0,0,16.6
2009-01-01,2009-01,CMT,2009-01-01D00:07:16.000000000,2009-01-01D00:21:51.000000000,0D00:14:35.000000000,4,2,-73.99966,40.728,-73.99121,40.75029,CASH,9.8,0,0,0,9.8
2009-01-01,2009-01,DDS,2009-01-01D00:07:16.000000000,2009-01-01D00:32:46.000000000,0D00:25:30.000000000,2,6.5,-74.02577,41.19515,-73.97971,40.73284,CASH,18.5,0.5,0,0,19
2009-01-01,2009-01,DDS,2009-01-01D00:07:16.000000000,2009-01-01D00:18:24.000000000,0D00:11:08.000000000,1,2.8,-73.98545,40.74433,-73.95408,40.77049,CREDIT,9.3,0.5,1.95,0,11.75
2009-01-01,2009-01,CMT,2009-01-01D00:07:16.000000000,2009-01-01D00:15:52.000000000,0D00:08:36.000000000,1,0.8,-73.99118,40.74972,-73.98416,40.74529,CASH,6.6,0,0,0,6.6
2009-01-01,2009-01,CMT,2009-01-01D00:07:17.000000000,2009-01-01D00:21:48.000000000,0D00:14:31.000000000,4,3.1,-74,40.73483,-73.98527,40.76845,CASH,11.4,0,0,0,11.4
2009-01-01,2009-01,CMT,2009-01-01D00:07:18.000000000,2009-01-01D00:11:13.000000000,0D00:03:55.000000000,1,1,-74.00041,40.76113,-73.98842,40.76925,CASH,5,0,0,0,5
2009-01-01,2009-01,CMT,2009-01-01D00:07:19.000000000,2009-01-01D00:20:46.000000000,0D00:13:27.000000000,2,2.7,-73.98131,40.76769,-73.97343,40.74787,CASH,10.2,0,0,0,10.2
2009-01-01,2009-01,CMT,2009-01-01D00:07:20.000000000,2009-01-01D00:20:41.000000000,0D00:13:21.000000000,3,3,-73.99216,40.759,-74.00978,40.72239,CASH,10.2,0,0,0,10.2
2009-01-01,2009-01,CMT,2009-01-01D00:07:20.000000000,2009-01-01D00:16:36.000000000,0D00:09:16.000000000,3,2.7,0,0,0,0,CASH,9.4,0,0,0,9.4
2009-01-01,2009-01,CMT,2009-01-01D00:07:20.000000000,2009-01-01D00:22:40.000000000,0D00:15:20.000000000,2,2.2,-73.99088,40.7343,-73.993,40.75168,CASH,10.2,0,0,0,10.2
2009-01-01,2009-01,CMT,2009-01-01D00:07:21.000000000,2009-01-01D00:14:15.000000000,0D00:06:54.000000000,1,1.3,-74.00092,40.73908,-74.0041,40.72778,CASH,6.6,0,0,0,6.6
2009-01-01,2009-01,CMT,2009-01-01D00:07:21.000000000,2009-01-01D00:12:34.000000000,0D00:05:13.000000000,1,1.9,-73.95141,40.77858,-73.9688,40.75457,CASH,7,0,0,0,7
2009-01-01,2009-01,CMT,2009-01-01D00:07:21.000000000,2009-01-01D00:15:12.000000000,0D00:07:51.000000000,1,1.4,-73.98351,40.74461,-74.00132,40.73633,CASH,6.6,0,0,0,6.6
2009-01-01,2009-01,CMT,2009-01-01D00:07:22.000000000,2009-01-01D00:29:30.000000000,0D00:22:08.000000000,1,7.9,-73.98017,40.76716,-74.01703,40.70503,CREDIT,22.2,0,3,0,25.2
2009-01-01,2009-01,CMT,2009-01-01D00:07:22.000000000,2009-01-01D00:16:26.000000000,0D00:09:04.000000000,1,1.7,-73.95901,40.71054,-73.94124,40.7046,CREDIT,7.8,0,2,0,9.8
2009-01-01,2009-01,CMT,2009-01-01D00:07:22.000000000,2009-01-01D00:15:37.000000000,0D00:08:15.000000000,3,0.4,-73.98105,40.75682,-73.97514,40.75699,CASH,6.2,0,0,0,6.2
2009-01-01,2009-01,DDS,2009-01-01D00:07:23.000000000,2009-01-01D00:11:42.000000000,0D00:04:19.000000000,4,1,-73.96458,40.79192,-73.96439,40.80238,CASH,4.5,0.5,0,0,5
2009-01-01,2009-01,CMT,2009-01-01D00:07:23.000000000,2009-01-01D00:14:36.000000000,0D00:07:13.000000000,1,0.7,-73.98815,40.76477,-73.99558,40.75972,CASH,5.8,0,0,0,5.8
2009-01-01,2009-01,CMT,2009-01-01D00:07:23.000000000,2009-01-01D00:23:35.000000000,0D00:16:12.000000000,1,8.8,-73.87279,40.77421,-73.96431,40.7128,CASH,21.4,0,0,0,21.4
2009-01-01,2009-01,CMT,2009-01-01D00:07:23.000000000,2009-01-01D00:10:47.000000000,0D00:03:24.000000000,4,1.2,-73.97818,40.74148,-73.98931,40.72655,CASH,5.4,0,0,0,5.4
2009-01-01,2009-01,CMT,2009-01-01D00:07:24.000000000,2009-01-01D00:10:49.000000000,0D00:03:25.000000000,1,1.2,-73.9319,40.7651,-73.94771,40.76423,CASH,5.4,0,0,0,5.4
2009-01-01,2009-01,CMT,2009-01-01D00:07:24.000000000,2009-01-01D00:12:07.000000000,0D00:04:43.000000000,1,0.7,-73.98643,40.75012,-73.9846,40.74562,CASH,5,0,0,0,5
2009-01-01,2009-01,CMT,2009-01-01D00:07:24.000000000,2009-01-01D00:25:48.000000000,0D00:18:24.000000000,1,8.2,-73.99856,40.7452,-73.94121,40.83173,CREDIT,21.4,0,3.21,0,24.61
2009-01-01,2009-01,CMT,2009-01-01D00:07:24.000000000,2009-01-01D00:12:52.000000000,0D00:05:28.000000000,1,2.1,-73.98845,40.76917,-73.96773,40.79253,CASH,7.4,0,0,0,7.4
2009-01-01,2009-01,CMT,2009-01-01D00:07:25.000000000,2009-01-01D00:15:58.000000000,0D00:08:33.000000000,1,1.3,-73.98883,40.72708,-73.98232,40.74003,CASH,7,0,0,0,7
2009-01-01,2009-01,CMT,2009-01-01D00:07:25.000000000,2009-01-01D00:12:49.000000000,0D00:05:24.000000000,1,1.7,-73.96776,40.76266,-73.95191,40.78107,CASH,7,0,0,0,7
2009-01-01,2009-01,CMT,2009-01-01D00:07:25.000000000,2009-01-01D00:12:45.000000000,0D00:05:20.000000000,1,1.8,-73.9727,40.74979,-73.95511,40.76736,CASH,7,0,0,0,7
2009-01-01,2009-01,CMT,2009-01-01D00:07:26.000000000,2009-01-01D00:16:37.000000000,0D00:09:11.000000000,3,0.7,-73.97444,40.75848,-73.97308,40.75566,CASH,6.6,0,0,0,6.6
2009-01-01,2009-01,CMT,2009-01-01D00:07:27.000000000,2009-01-01D00:31:03.000000000,0D00:23:36.000000000,1,8.5,-73.96398,40.80824,-73.98933,40.72329,CREDIT,23,0,4.6,0,27.6
2009-01-01,2009-01,CMT,2009-01-01D00:07:27.000000000,2009-01-01D00:10:42.000000000,0D00:03:15.000000000,2,0.8,-73.96462,40.79184,-73.96543,40.80073,CASH,5,0,0,0,5
2009-01-01,2009-01,CMT,2009-01-01D00:07:28.000000000,2009-01-01D00:14:39.000000000,0D00:07:11.000000000,1,1.9,-74.00927,40.7163,-73.98799,40.72266,CASH,7.4,0,0,0,7.4
2009-01-01,2009-01,DDS,2009-01-01D00:07:28.000000000,2009-01-01D00:22:58.000000000,0D00:15:30.000000000,2,4.5,-73.98668,40.73824,-73.97204,40.78468,CASH,12.9,0.5,0,0,13.4
2009-01-01,2009-01,CMT,2009-01-01D00:07:28.000000000,2009-01-01D00:22:01.000000000,0D00:14:33.000000000,4,4.1,-73.99296,40.75818,-74.0166,40.71116,CASH,13.4,0,0,0,13.4
2009-01-01,2009-01,CMT,2009-01-01D00:07:29.000000000,2009-01-01D00:19:39.000000000,0D00:12:10.000000000,2,5.2,-73.97819,40.76473,-73.97966,40.71393,CASH,14.2,0,0,0,14.2
2009-01-01,2009-01,CMT,2009-01-01D00:07:29.000000000,2009-01-01D00:21:29.000000000,0D00:14:00.000000000,3,3.1,-73.9803,40.76647,-73.97963,40.73286,CASH,11.4,0,0,0,11.4
2009-01-01,2009-01,CMT,2009-01-01D00:07:29.000000000,2009-01-01D00:17:09.000000000,0D00:09:40.000000000,1,1.8,-73.98052,40.77309,-73.95592,40.76977,CASH,8.2,0,0,0,8.2
2009-01-01,2009-01,CMT,2009-01-01D00:07:29.000000000,2009-01-01D00:25:43.000000000,0D00:18:14.000000000,4,2.9,-73.98046,40.75474,-73.98106,40.78095,CASH,12.2,0,0,0,12.2
2009-01-01,2009-01,CMT,2009-01-01D00:07:30.000000000,2009-01-01D00:23:33.000000000,0D00:16:03.000000000,2,3.5,-74.00578,40.74018,-74.0089,40.70632,CASH,13,0,0,0,13
2009-01-01,2009-01,CMT,2009-01-01D00:07:30.000000000,2009-01-01D00:18:31.000000000,0D00:11:01.000000000,2,3.1,-73.9753,40.79008,-73.9753,40.79008,CASH,10.6,0,0,0,10.6
2009-01-01,2009-01,DDS,2009-01-01D00:07:30.000000000,2009-01-01D00:10:23.000000000,0D00:02:53.000000000,2,0.7,-73.96844,40.75533,-73.96143,40.75628,CASH,4.1,0.5,0,0,4.6
2009-01-01,2009-01,CMT,2009-01-01D00:07:30.000000000,2009-01-01D00:22:45.000000000,0D00:15:15.000000000,4,2.8,-73.97961,40.76005,-73.9845,40.73465,CASH,11,0,0,0,11
2009-01-01,2009-01,CMT,2009-01-01D00:07:31.000000000,2009-01-01D00:11:55.000000000,0D00:04:24.000000000,2,0.9,-73.97825,40.76385,-73.96725,40.75645,CASH,5.4,0,0,0,5.4
2009-01-01,2009-01,CMT,2009-01-01D00:07:31.000000000,2009-01-01D00:16:36.000000000,0D00:09:05.000000000,1,2.1,-73.94927,40.7735,-73.97246,40.75619,CASH,8.2,0,0,0,8.2
2009-01-01,2009-01,CMT,2009-01-01D00:07:31.000000000,2009-01-01D00:29:51.000000000,0D00:22:20.000000000,1,10.4,-74.00178,40.73969,-73.92697,40.86698,CASH,25.8,0,0,0,25.8
2009-01-01,2009-01,CMT,2009-01-01D00:07:32.000000000,2009-01-01D00:19:01.000000000,0D00:11:29.000000000,1,1.2,-73.97799,40.76512,-73.99302,40.75784,CASH,7.8,0,0,0,7.8
2009-01-01,2009-01,CMT,2009-01-01D00:07:32.000000000,2009-01-01D00:10:12.000000000,0D00:02:40.000000000,1,1,-73.97311,40.74458,-73.96331,40.75739,CASH,5,0,0,0,5
2009-01-01,2009-01,CMT,2009-01-01D00:07:32.000000000,2009-01-01D00:12:03.000000000,0D00:04:31.000000000,1,1,-73.95282,40.76821,-73.96635,40.76492,CASH,5.4,0,0,0,5.4
2009-01-01,2009-01,CMT,2009-01-01D00:07:33.000000000,2009-01-01D00:28:52.000000000,0D00:21:19.000000000,2,9.1,-73.98153,40.76798,-73.98162,40.69011,CASH,23.4,0,0,0,23.4
2009-01-01,2009-01,CMT,2009-01-01D00:07:33.000000000,2009-01-01D00:14:08.000000000,0D00:06:35.000000000,2,1.9,-73.98107,40.76955,-74.0028,40.76056,CASH,7.4,0,0,0,7.4
2009-01-01,2009-01,CMT,2009-01-01D00:07:34.000000000,2009-01-01D00:34:09.000000000,0D00:26:35.000000000,4,4.2,-73.96727,40.77297,-74.00067,40.72047,CASH,16.6,0,0,0,16.6
2009-01-01,2009-01,CMT,2009-01-01D00:07:34.000000000,2009-01-01D00:19:27.000000000,0D00:11:53.000000000,1,3,-73.97365,40.79207,-73.93932,40.80514,CASH,10.6,0,0,0,10.6
2009-01-01,2009-01,CMT,2009-01-01D00:07:34.000000000,2009-01-01D00:17:09.000000000,0D00:09:35.000000000,2,1.3,-73.99359,40.74176,-73.97779,40.75199,CASH,7.4,0,0,0,7.4
2009-01-01,2009-01,CMT,2009-01-01D00:07:34.000000000,2009-01-01D00:22:32.000000000,0D00:14:58.000000000,1,4.7,-74.00338,40.74883,-73.96595,40.80853,CASH,13.8,0,0,0,13.8
2009-01-01,2009-01,CMT,2009-01-01D00:07:34.000000000,2009-01-01D00:12:39.000000000,0D00:05:05.000000000,2,0.5,-73.97046,40.76486,-73.9635,40.76188,CASH,5.4,0,0,0,5.4
2009-01-01,2009-01,CMT,2009-01-01D00:07:34.000000000,2009-01-01D00:11:16.000000000,0D00:03:42.000000000,1,0.6,-74.00665,40.73106,-74.00644,40.73961,CASH,4.6,0,0,0,4.6
2009-01-01,2009-01,CMT,2009-01-01D00:07:35.000000000,2009-01-01D00:18:23.000000000,0D00:10:48.000000000,3,3,-73.97652,40.74419,-73.95047,40.77652,CASH,10.2,0,0,0,10.2
2009-01-01,2009-01,CMT,2009-01-01D00:07:35.000000000,2009-01-01D00:27:19.000000000,0D00:19:44.000000000,2,14.2,-73.78915,40.64693,-73.91442,40.77991,CASH,31.8,0,0,0,31.8
2009-01-01,2009-01,CMT,2009-01-01D00:07:35.000000000,2009-01-01D00:23:43.000000000,0D00:16:08.000000000,1,3.4,-73.96594,40.76209,-73.99836,40.72317,CREDIT,11.8,0,2,0,13.8
2009-01-01,2009-01,CMT,2009-01-01D00:07:36.000000000,2009-01-01D00:11:17.000000000,0D00:03:41.000000000,1,0.8,-73.94989,40.77229,-73.96007,40.76958,CASH,5,0,0,0,5
2009-01-01,2009-01,CMT,2009-01-01D00:07:36.000000000,2009-01-01D00:34:37.000000000,0D00:27:01.000000000,1,6.4,-74.00483,40.73158,-73.91913,40.68538,CREDIT,20.2,0,11,0,31.2
2009-01-01,2009-01,CMT,2009-01-01D00:07:37.000000000,2009-01-01D00:12:24.000000000,0D00:04:47.000000000,1,1,-73.96825,40.75904,-73.97517,40.75205,CASH,5.4,0,0,0,5.4
2009-01-01,2009-01,DDS,2009-01-01D00:07:37.000000000,2009-01-01D00:13:14.000000000,0D00:05:37.000000000,1,0.7,-74.00272,40.73425,-74.00568,40.74014,CASH,4.5,0.5,0,0,5
2009-01-01,2009-01,CMT,2009-01-01D00:07:37.000000000,2009-01-01D00:14:19.000000000,0D00:06:42.000000000,1,1,-73.93935,40.84209,-73.9433,40.82827,CASH,6.6,0,0,0,6.6
2009-01-01,2009-01,CMT,2009-01-01D00:07:37.000000000,2009-01-01D00:17:32.000000000,0D00:09:55.000000000,2,1.6,-73.96373,40.77395,-73.98129,40.76915,CASH,7.8,0,0,0,7.8
2009-01-01,2009-01,CMT,2009-01-01D00:07:37.000000000,2009-01-01D00:19:37.000000000,0D00:12:00.000000000,2,3.9,-73.98705,40.76267,-73.95881,40.80986,CREDIT,11.4,0,1.71,0,13.11
2009-01-01,2009-01,CMT,2009-01-01D00:07:38.000000000,2009-01-01D00:20:34.000000000,0D00:12:56.000000000,1,2.1,-74.00518,40.73993,-73.99669,40.7562,CASH,9.4,0,0,0,9.4
2009-01-01,2009-01,CMT,2009-01-01D00:07:38.000000000,2009-01-01D00:18:46.000000000,0D00:11:08.000000000,3,1.6,-73.98341,40.73721,-73.99115,40.75113,CASH,7.8,0,0,0,7.8
2009-01-01,2009-01,CMT,2009-01-01D00:07:39.000000000,2009-01-01D00:31:52.000000000,0D00:24:13.000000000,1,3.9,-73.9843,40.77399,-73.99918,40.73486,CASH,15,0,0,0,15
2009-01-01,2009-01,CMT,2009-01-01D00:07:39.000000000,2009-01-01D00:20:34.000000000,0D00:12:55.000000000,1,6.1,-74.00853,40.72019,-73.97193,40.79471,CASH,16.6,0,0,0,16.6
2009-01-01,2009-01,CMT,2009-01-01D00:07:39.000000000,2009-01-01D00:19:33.000000000,0D00:11:54.000000000,1,3.2,-74.00479,40.74081,-74.00568,40.70733,CASH,10.6,0,0,0,10.6
2009-01-01,2009-01,CMT,2009-01-01D00:07:39.000000000,2009-01-01D00:19:08.000000000,0D00:11:29.000000000,2,1.6,-73.9887,40.7313,-73.98332,40.72215,CASH,8.2,0,0,0,8.2
2009-01-01,2009-01,CMT,2009-01-01D00:07:39.000000000,2009-01-01D00:16:33.000000000,0D00:08:54.000000000,4,1.3,-73.97908,40.76299,-73.9697,40.7505,CASH,7,0,0,0,7
2009-01-01,2009-01,CMT,2009-01-01D00:07:40.000000000,2009-01-01D00:19:08.000000000,0D00:11:28.000000000,1,2.1,-73.98584,40.74975,-74.00133,40.72927,CASH,9.4,0,0,0,9.4
2009-01-01,2009-01,CMT,2009-01-01D00:07:40.000000000,2009-01-01D00:24:40.000000000,0D00:17:00.000000000,2,4.3,-74.00232,40.73368,-73.97565,40.78693,CASH,13.4,0,0,0,13.4
2009-01-01,2009-01,CMT,2009-01-01D00:07:41.000000000,2009-01-01D00:25:13.000000000,0D00:17:32.000000000,1,4,-73.97241,40.78659,-73.9465,40.8315,CREDIT,13.8,0,2.07,0,15.87
2009-01-01,2009-01,CMT,2009-01-01D00:07:42.000000000,2009-01-01D00:15:52.000000000,0D00:08:10.000000000,1,1.7,-74.0038,40.73761,-73.98432,40.72507,CREDIT,7.4,0,1.48,0,8.88
2009-01-01,2009-01,CMT,2009-01-01D00:07:42.000000000,2009-01-01D00:37:14.000000000,0D00:29:32.000000000,1,8.1,-73.94945,40.82756,-73.91665,40.76458,CASH,23,0,0,4.15,27.15
2009-01-01,2009-01,CMT,2009-01-01D00:07:43.000000000,2009-01-01D00:16:21.000000000,0D00:08:38.000000000,2,1.8,-73.99275,40.7532,-73.96769,40.75367,CASH,7.4,0,0,0,7.4
2009-01-01,2009-01,CMT,2009-01-01D00:07:44.000000000,2009-01-01D00:35:03.000000000,0D00:27:19.000000000,3,6.9,-74.00411,40.74286,-73.90373,40.74554,CASH,20.6,0,0,0,20.6
2009-01-01,2009-01,CMT,2009-01-01D00:07:44.000000000,2009-01-01D00:14:27.000000000,0D00:06:43.000000000,2,1.4,-73.98398,40.65681,-73.98398,40.65681,CASH,6.6,0,0,0,6.6
2009-01-01,2009-01,CMT,2009-01-01D00:07:45.000000000,2009-01-01D00:28:35.000000000,0D00:20:50.000000000,1,5.2,-74.00542,40.73954,-73.94129,40.70756,CASH,16.6,0,0,0,16.6
2009-01-01,2009-01,CMT,2009-01-01D00:07:45.000000000,2009-01-01D00:15:08.000000000,0D00:07:23.000000000,1,1.1,-73.98735,40.73569,-74.00391,40.73482,CASH,6.6,0,0,0,6.6
2009-01-01,2009-01,CMT,2009-01-01D00:07:45.000000000,2009-01-01D00:28:26.000000000,0D00:20:41.000000000,3,4.5,-73.98416,40.72084,-73.9567,40.77506,CASH,15,0,0,0,15
2009-01-01,2009-01,CMT,2009-01-01D00:07:45.000000000,2009-01-01D00:08:45.000000000,0D00:01:00.000000000,1,0.4,-73.9712,40.75575,-73.9685,40.76082,CASH,3.8,0,0,0,3.8
2009-01-01,2009-01,DDS,2009-01-01D00:07:46.000000000,2009-01-01D00:19:34.000000000,0D00:11:48.000000000,2,2.1,-73.99071,40.71823,-74.01103,40.70901,CASH,8.5,0.5,0,0,9
2009-01-01,2009-01,CMT,2009-01-01D00:07:46.000000000,2009-01-01D00:36:41.000000000,0D00:28:55.000000000,1,6.3,-73.98819,40.76038,-73.99198,40.69417,CASH,20.6,0,0,0,20.6
